Keyword,Title,Link,Occupation,Company,Specs,Location
business intelligence,Social Media / Open Source Intelligence (OSINT) Analyst,https://wuzzuf.net/jobs/p/le42mtuteomy-social-media-open-source-intelligence-osint-analyst-cairo-egypt,Full TimeOn-site,Confidential,Full TimeOn-siteExperienced · 2 - 4 Yrs of Exp · IT/Software Development · Information Technology (IT) · analyst · Open source · OSINT · Social Media,"Cairo, Egypt "
business intelligence,EC Summer Internship,https://wuzzuf.net/internship/bdgo8mdf9kca-ec-summer-internship-stem-entrepreneurship-center-cairo-egypt,InternshipHybrid,STEM Entrepreneurship Center,InternshipHybridStudent · Accounting/Finance · Project/Program Management · Engineering - Telecom/Technology · Communication · Business Administration · Computer Science · Business Development · Finance · Marketing · Artificial Intelligence (AI),"Sheraton, Cairo, Egypt "
business intelligence,Data Analysis Instructor (Excel - Power BI),https://wuzzuf.net/jobs/p/7gIvsdr5STr6-Data-Analysis-Instructor-Excel---Power-BI-EpsilonAI-Cairo-Egypt,Full TimePart TimeFreelance / ProjectOn-site,EpsilonAI,Full TimePart TimeFreelance / ProjectOn-siteExperienced · 2+ Yrs of Exp · IT/Software Development · Analyst/Research · Training/Instructor · Analysis · business · Business Intelligence · Data Analysis · Computer Science · Power BI · SQL,"Nasr City, Cairo, Egypt "
business intelligence,Senior Business Development Executive - SaaS HRMS,https://wuzzuf.net/jobs/p/iCdMngULSwTc-Senior-Business-Development-Executive---SaaS-HRMS-Mawared-Hr-system-Giza-Egypt,Full TimeOn-site,Mawared Hr system,Full TimeOn-siteExperienced · 3 - 5 Yrs of Exp · Business Development · Sales/Retail · B2B · Business Development · Communication · CRM · Sales · sales skills · Sales Target · Software Sales,"Mohandessin, Giza, Egypt "
business intelligence,Business Development and Sales Manager – Trading (LNG & Petroleum Products),https://wuzzuf.net/jobs/p/vgmvjuayvpnk-business-development-and-sales-manager-–-trading-lng-petroleum-products-triangle-energy-cairo-egypt,Full TimeOn-site,Triangle Energy,Full TimeOn-siteManager · 5 - 10 Yrs of Exp · Business Development · Business Development · Sales,"Maadi, Cairo, Egypt "
business intelligence,Business Development & Sales Executive,https://wuzzuf.net/jobs/p/Uw0vdUtRA5Jv-Business-Development-Sales-Executive-EpsilonAI-Cairo-Egypt,Full TimePart TimeHybrid,EpsilonAI,Full TimePart TimeHybridEntry Level · 1 - 3 Yrs of Exp · Business Development · Marketing/PR/Advertising · Sales/Retail · Business Development · sales skills · Sales · English · business · Sales Target · Management,"Nasr City, Cairo, Egypt "
business intelligence,AI Prompt and Business Integrator - Full Time Remotely,https://wuzzuf.net/jobs/p/vj7GkAqulqu5-AI-Prompt-and-Business-Integrator---Full-Time-Remotely-Alexandria-Egypt,Full TimeRemote,Confidential,Full TimeRemoteExperienced · 4+ Yrs of Exp · IT/Software Development · Artificial Intelligence (AI) · Software Development,"Sidi Bishr, Alexandria, Egypt "
business intelligence,PHP Laravel Developer,https://wuzzuf.net/jobs/p/PFp3TNh7RJ08-PHP-Laravel-Developer-Nano-Shield-Cairo-Egypt,Full TimeOn-site,Nano Shield,Full TimeOn-siteExperienced · 1 - 4 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Laravel · PHP · JavaScript · CSS · HTML · Information Technology (IT) · Software Development,"Maadi, Cairo, Egypt "
business intelligence,"Artificial Intelligence Engineer, IgniteTech (Remote) - $100,000/year USD",https://wuzzuf.net/jobs/p/g/jdvewrdwhogn-artificial-intelligence-engineer-ignitetech-remote---100000year-usd-trilogy-dubai-united-arab-emirates,Full Time,Trilogy,Full TimeExperienced · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · computer science · information technology (it) · software engineering · software development · engineering · ai · software,"Dubai, United Arab Emirates "
business intelligence,Financial Intelligence Analyst,https://wuzzuf.net/jobs/p/g/hj1xdcwnan3g-financial-intelligence-analyst-liquidity-dubai-united-arab-emirates,Full Time,LIQUiDITY,Full TimeEntry Level · Accounting/Finance · IT/Software Development · Analyst/Research · Finance · Financial Analysis · Accounting · Microsoft Office · Commerce · Analysis · Financial Management,"Dubai, United Arab Emirates "
business intelligence,Product Manager – Client Computing Solutions (Enterprise Business Unit),https://wuzzuf.net/jobs/p/DSp6PwksB75F-Product-Manager-–-Client-Computing-Solutions-Enterprise-Business-Unit-Raya-Distribution-Cairo-Egypt,Full TimeOn-site,Raya Distribution,Full TimeOn-siteExperienced · 5 - 7 Yrs of Exp · Engineering - Construction/Civil/Architecture · Sales/Retail · Engineering - Mechanical/Electrical · Computer Science · Computer Engineering,"Maadi, Cairo, Egypt "
business intelligence,General Projects Manager,https://wuzzuf.net/jobs/p/1fqcu7a1fm9m-general-projects-manager-on-crete-cairo-egypt,Full TimeOn-site,On Crete  ,Full TimeOn-siteManager · 15 - 20 Yrs of Exp · Engineering - Construction/Civil/Architecture · Project/Program Management · business · Civil · Civil Engineering · Computer Science · Construction · Contracting · Project · Project Management,"Cairo, Egypt "
business intelligence,Data Analyst,https://wuzzuf.net/jobs/p/ymdqrionq3x5-data-analyst-ostool-transport-giza-egypt,Full TimeOn-site,Ostool Transport,Full TimeOn-siteExperienced · 3 - 5 Yrs of Exp · Analyst/Research · Microsoft Excel · business · Analysis · Market Research · English · Data Analysis · Power BI · Microsoft Powerpoint,"6th of October, Giza, Egypt "
business intelligence,Export Sales Account Manager,https://wuzzuf.net/jobs/p/sium3h63jcc6-export-sales-account-manager-sphinx-glass-cairo-egypt,Full TimeOn-site,Sphinx Glass,Full TimeOn-siteExperienced · 5 - 8 Yrs of Exp · Engineering - Construction/Civil/Architecture · Business Development · Sales/Retail · Export Sales · Export · Key Account Management · English Education · Engineering · Business Administration · Glass,"Maadi, Cairo, Egypt "
business intelligence,Sales & Marketing Executive,https://wuzzuf.net/jobs/p/bmy5rvq5xiyz-sales-marketing-executive-agile-logistics-alexandria-egypt,Full TimeOn-site,Agile Logistics,Full TimeOn-siteEntry Level · 1 - 3 Yrs of Exp · females_preferred · Logistics/Supply Chain · Marketing/PR/Advertising · Sales/Retail · B2B Sales · Logistics · Marketing · Negotiation · Sales · sales skills · Sales Target,"Alexandria, Egypt "
business intelligence,Training & OD Specialist,https://wuzzuf.net/jobs/p/8sqrrphhzoia-training-od-specialist-healthcare-international-red-sea-egypt,Full TimeOn-site,HealthCare International,Full TimeOn-siteExperienced · 5+ Yrs of Exp · Human Resources · Training/Instructor · Business Administration · Human Resources (HR) · Management · OD · Organizational Development · Training · Performance Management · Administration,"Hurghada, Red Sea, Egypt "
business intelligence,Recruitment & Talent Acquisition Specialist,https://wuzzuf.net/jobs/p/egsrx1xjoqsj-recruitment-talent-acquisition-specialist-healthcare-international-red-sea-egypt,Full TimeOn-site,HealthCare International,Full TimeOn-siteExperienced · 3+ Yrs of Exp · Human Resources · Communication · English · Human Resources · Human Resources (HR) · Interviewing · Management · Recruitment · Talent acquisition · Microsoft Office,"Hurghada, Red Sea, Egypt "
business intelligence,Branch Manager,https://wuzzuf.net/jobs/p/vvbw0awba7rg-branch-manager-american-egyptain-academy-cairo-egypt,Full TimeOn-site,American Egyptain Academy,Full TimeOn-siteManager · 3 - 5 Yrs of Exp · Operations/Management · Sales/Retail · Branch Management · Sales · Marketing · English Education · Retail Business · Telecommunication · Customer Service · branch manager,"Nasr City, Cairo, Egypt "
business intelligence,Planning Specialist,https://wuzzuf.net/jobs/p/ixhhhopme4sz-planning-specialist-asfour-for-mining-and-refractories-cairo-egypt,Full TimeOn-site,Asfour for Mining and Refractories,Full TimeOn-siteExperienced · 3 - 7 Yrs of Exp · Manufacturing/Production · Planning · Business Analysis · Analysis · Planning Specialist · Forecasting · Supply Chain · ERP · Communication · Communication skills,"Tebin, Cairo, Egypt "
business intelligence,Senior Software Sales Account Manager,https://wuzzuf.net/jobs/p/p7tcp9kzotbk-senior-software-sales-account-manager-giza-egypt,Full TimeHybrid,Confidential,Full TimeHybridManager · 8+ Yrs of Exp · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · Sales · sales skills · Marketing · Operations · Sales Target · Software · business,"Sheikh Zayed, Giza, Egypt "
business intelligence,Sales & Marketing Executive,https://wuzzuf.net/jobs/p/ybf7qx4wsgg1-sales-marketing-executive-sariee-cairo-egypt,Part TimeRemote,sariee,Part TimeRemoteEntry Level · 1 - 4 Yrs of Exp · Marketing/PR/Advertising · Sales/Retail · Sales · business · CRM · media · Social Media · Sales Target · Digital · English,"Heliopolis, Cairo, Egypt "
business intelligence,HORECA Sales Account Manager,https://wuzzuf.net/jobs/p/cre7klofymjs-horeca-sales-account-manager-ovo-egypt-giza-egypt,Full TimeHybrid,Ovo Egypt,Full TimeHybridExperienced · 1 - 3 Yrs of Exp · Business Development · Sales/Retail · Sales · HORECA · Customer Service · FMCG · Sales Target · sales skills · Business Administration · Administration,"6th of October, Giza, Egypt "
business intelligence,Student Affairs Manager,https://wuzzuf.net/jobs/p/WbRdvAEJzNto-Student-Affairs-Manager-Osim-Higher-Institute-of-Administrative-Sciences-OHI-Giza-Egypt,Full TimeOn-site,Osim Higher Institute of Administrative Sciences (OHI),Full TimeOn-siteManager · 7 - 15 Yrs of Exp · Administration · Education/Teaching · Management · Student Affairs · Administration · business · Business Administration · Communication · Development · Education,"Giza, Egypt "
business intelligence,Retail Branch Manager,https://wuzzuf.net/jobs/p/XeVwTZhgkDEb-Retail-Branch-Manager-Scarpa-Egypt-Cairo-Egypt,Full TimeOn-site,Scarpa Egypt  ,Full TimeOn-siteManager · 3 - 5 Yrs of Exp · Sales/Retail · Branch Management · Administration · Retail · Sales · sales skills · Sales Target · Branch · business · Business Administration,"Cairo, Egypt "
business intelligence,Project Sales Executive B2B (Wooden Doors),https://wuzzuf.net/jobs/p/w6r1z9cytroe-project-sales-executive-b2b-wooden-doors-good-wood-cairo-egypt,Full TimeOn-site,Good Wood,Full TimeOn-siteExperienced · 2 - 5 Yrs of Exp · Engineering - Construction/Civil/Architecture · Business Development · Sales/Retail · B2B · Business Administration · CRM · Engineering · Marketing · Sales · Negotiation,"New Cairo, Cairo, Egypt "
business intelligence,Branch Store Manager,https://wuzzuf.net/jobs/p/xw1pn4kyUOHb-Branch-Store-Manager-Bio-Shop-Cairo-Egypt,Full TimeOn-site,Bio Shop,Full TimeOn-siteEntry Level · 1 - 3 Yrs of Exp · Business Development · Branch Management · Communication skills · Leadership · Sales · sales skills · Administration · business · Business Administration · Customer Service,"New Nozha, Cairo, Egypt "
business intelligence,Electrical Quality Control Manager – LV ABB Panel Builder,https://wuzzuf.net/jobs/p/cjwEBAa3rFdK-Electrical-Quality-Control-Manager-–-LV-ABB-Panel-Builder-Incotech-for-Electrical-Industries-Cairo-Egypt,Full TimeOn-site,Incotech for Electrical Industries,Full TimeOn-siteManager · 4 - 8 Yrs of Exp · Engineering - Mechanical/Electrical · Electrical · Electrical Engineering · Engineering · ABB · Quality Control · Panel Builder · Senior · account manager · Business Planning,"10th of Ramadan City, Cairo, Egypt "
business intelligence,Sales Analyst - Power BI,https://wuzzuf.net/jobs/p/iiGbRyskW5K2-Sales-Analyst---Power-BI-Fine-Hygienic-Holding-Giza-Egypt,Full TimeOn-site,Fine Hygienic Holding,Full TimeOn-siteExperienced · 3 - 5 Yrs of Exp · IT/Software Development · Analyst/Research · Sales/Retail · Analysis · Analyst · Business Analyst · Sales Analysis · Finance · Power BI · SQL,"6th of October, Giza, Egypt "
business intelligence,Manager Data Engineering,https://wuzzuf.net/jobs/p/xlmxpqiv28aw-manager-data-engineering-santechture-cairo-egypt,Full TimeHybrid,SANTECHTURE ,Full TimeHybridManager · 5 - 8 Yrs of Exp · IT/Software Development · Information Technology (IT) · Design · Computer Science · Engineering · Software · Database SQL Server · Communication · Java · Management,"Sheraton, Cairo, Egypt "
business intelligence,Data Analysis Manager,https://wuzzuf.net/jobs/p/Sa7NwmU90d5d-Data-Analysis-Manager-WUZZUF-Cairo-Egypt,Full TimeHybrid,WUZZUF,Full TimeHybridManager · 7 - 15 Yrs of Exp · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · Analysis · business · Computer Engineering · Computer Science · Data Analysis · Engineering · Microsoft Excel,"Maadi, Cairo, Egypt "
business intelligence,AI Engineer (Custom AI Solutions & GPT Tools) – On-Site,https://wuzzuf.net/jobs/p/cfylkx2k6qh2-ai-engineer-custom-ai-solutions-gpt-tools-–-on-site-stellar-charter-nexus-cairo-egypt,Full TimeOn-site,Stellar Charter Nexus,Full TimeOn-siteExperienced · 2+ Yrs of Exp · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · AI · APIs · Computer Science · Development · Engineering · Frameworks · Information Technology (IT),"New Cairo, Cairo, Egypt "
business intelligence,Closer / Sales Consultant,https://wuzzuf.net/jobs/p/meqvsprhdtpp-closer-sales-consultant-cairo-egypt,Full TimeOn-site,Confidential,Full TimeOn-siteExperienced · 2 - 6 Yrs of Exp · Administration · Banking · Sales/Retail · Communication · CRM · English · Negotiation · Sales · sales skills,"New Cairo, Cairo, Egypt "
business intelligence,Senior SOC Consultant,https://wuzzuf.net/jobs/p/tmib6nstdtqg-senior-soc-consultant-fixed-solutions-cairo-egypt,Full TimeHybrid,Fixed Solutions,Full TimeHybridExperienced · 4 - 7 Yrs of Exp · IT/Software Development · SOC · SIEM · SOAR · Mitre Att&ck Assessment · ISO 27001 · CIS Controls · NIST · PowerShell · Python,"Sheraton, Cairo, Egypt "
business intelligence,Senior Automation Tester,https://wuzzuf.net/jobs/p/vr4zcvm2f1ke-senior-automation-tester-trimetis-cairo-egypt,Full TimeHybrid,TRIMETIS,Full TimeHybridExperienced · 5 - 8 Yrs of Exp · IT/Software Development · Quality · API · Automation · Selenium · Software Testing · test automation · Quality Control,"Maadi, Cairo, Egypt "
business intelligence,Power BI Developer,https://wuzzuf.net/jobs/p/hdwl7cb1ge76-power-bi-developer-creo-technologies-cairo-egypt,Full TimeOn-site,Creo Technologies,Full TimeOn-siteExperienced · 3 - 5 Yrs of Exp · IT/Software Development · Analyst/Research · Power BI · SQL · BI · Data Warehousing · ETL · Python · SSIS · Azure,"Cairo, Egypt "
business intelligence,Inside Sales Engineer (Proposals and Tenders),https://wuzzuf.net/jobs/p/cr2pbfv43ng4-inside-sales-engineer-proposals-and-tenders-middle-east-company-cairo-egypt,Full TimeOn-site,Middle East Company,Full TimeOn-siteExperienced · 2 - 5 Yrs of Exp · Business Development · Sales/Retail · Engineering - Mechanical/Electrical · CRM · Administration · Sales · Sales engineer · Sales Target · Inside Sales · Tendering,"Maadi, Cairo, Egypt "
business intelligence,Warehouse Keeper,https://wuzzuf.net/jobs/p/cybe9hb2fsfg-warehouse-keeper-cairo-egypt,Full TimeOn-site,Confidential,Full TimeOn-siteExperienced · 3 - 5 Yrs of Exp · Logistics/Supply Chain · Warehouse · Warehouse keeper · Supply Chain · Warehousing,"Heliopolis, Cairo, Egypt "
business intelligence,Senior ERP Specialist,https://wuzzuf.net/jobs/p/E8UcRSSOtuHV-Senior-ERP-Specialist-G-3A-Cairo-Egypt,Full TimeOn-site,G-3A,Full TimeOn-siteExperienced · 4+ Yrs of Exp · IT/Software Development · ERP · Odoo · Programming · Computer Science · Information Technology (IT) · Communication,"Cairo, Egypt "
business intelligence,AI & Computer Science Intern (Fresh Graduate),https://wuzzuf.net/internship/jkoigewkbh8y-ai-computer-science-intern-fresh-graduate-getsircles-digital-agency-cairo-egypt,InternshipOn-site,GetSircles Digital Agency,InternshipOn-siteEntry Level · Other · computer · AI · Computer Science · Information Technology (IT),"New Cairo, Cairo, Egypt "
business intelligence,Business Development Manager,https://wuzzuf.net/jobs/p/g/kfd8h6i8lxp9-business-development-manager-stonex-group-inc-dubai-united-arab-emirates,Full Time,StoneX Group Inc.,Full TimeExperienced · Business Development · Marketing/PR/Advertising · Sales/Retail · Business Development · Sales · Sales Skills · Sales Target · Marketing · Customer Service · Customer Support,"Dubai, United Arab Emirates "
business intelligence,Lab Chemist,https://wuzzuf.net/jobs/p/inawenw8rdd1-lab-chemist-fridal-giza-egypt,Full TimeOn-site,FRIDAL,Full TimeOn-siteEntry Level · 0 - 1 Yrs of Exp · males_only · R&D/Science · Medical/Healthcare · Quality · Quality Control · Quality Assurance · Chemistry · Science · Communication Skills · Health · Safety,"6th of October, Giza, Egypt "
business intelligence,Pricing & costing Accountant - Pharmaceuticals,https://wuzzuf.net/jobs/p/wzhx0x2muxih-pricing-costing-accountant---pharmaceuticals-minapharm-pharmaceuticals-cairo-egypt,Full TimeOn-site,Minapharm Pharmaceuticals,Full TimeOn-siteEntry Level · 1 - 3 Yrs of Exp · Accounting/Finance · Accounting · Computer Skills · Costing · Microsoft Office · CMA,"10th of Ramadan City, Cairo, Egypt "
business intelligence,Medical Representative,https://wuzzuf.net/jobs/p/lxcxkpadhgdw-medical-representative-copad-pharma-cairo-egypt,Full TimeHybrid,COPAD PHARMA,Full TimeHybridEntry Level · 1 - 3 Yrs of Exp · Medical/Healthcare · Sales/Retail · Pharmaceutical · Pharmacy · Medical Sales · Medical · Pharmaceutical Industry,"Sheraton, Cairo, Egypt "
business intelligence,Pre-sales Technical Support - IT Communication Industry - 50k Monthly,https://wuzzuf.net/jobs/p/mu1kr1dtg3po-pre-sales-technical-support---it-communication-industry---50k-monthly-pinnacle-business-services-cairo-egypt,Full TimeOn-site,Pinnacle Business Services,Full TimeOn-siteExperienced · 3+ Yrs of Exp · Business Development · IT/Software Development · Sales/Retail · Communication · Sales · Technical Support · Computer Science · Communication Engineering · Communication skills · Customer Service,"Cairo, Egypt "
business intelligence,Marketing Specialist,https://wuzzuf.net/jobs/p/9ja5uirucx9v-marketing-specialist-hervy-cairo-egypt,Full TimeOn-site,Hervy,Full TimeOn-siteEntry Level · 1 - 3 Yrs of Exp · males_preferred · Marketing/PR/Advertising · Marketing · Digital Marketing · Market Research · Communication skills · Social Media · Branding · digital marketing · Microsoft Office,"Maadi, Cairo, Egypt "
business intelligence,Sales Engineer,https://wuzzuf.net/jobs/p/paa9zfnwrzy5-sales-engineer-egyled-cairo-egypt,Full TimeOn-site,Egyled,Full TimeOn-siteEntry Level · 1 - 4 Yrs of Exp · Engineering - Construction/Civil/Architecture · Sales/Retail · Engineering - Mechanical/Electrical · Engineering · English · Sales · AutoCAD · LED Lighting · Communication · Sales Target,"Badr City, Cairo, Egypt "
business intelligence,Appointment Setting and Lead Manager,https://wuzzuf.net/jobs/p/KX5b9AsUIvOS-Appointment-Setting-and-Lead-Manager-Seca-Abilene-United-States,Full TimeRemote,Seca,Full TimeRemoteManager · 1+ Yrs of Exp · Sales/Retail · Cold Calling · English · Real Estate · Sales · Lead Generation · CRM · sales skills · Sales Target,"Abilene, United States "
business intelligence,Elevator Sales Engineer,https://wuzzuf.net/jobs/p/7id2oqwyqo5n-elevator-sales-engineer-alpha-matar-co-for-elevators-escalators-giza-egypt,Full TimeOn-site,Alpha Matar Co. For Elevators & Escalators ,Full TimeOn-siteExperienced · 3 - 5 Yrs of Exp · males_only · Engineering - Construction/Civil/Architecture · Sales/Retail · Engineering - Mechanical/Electrical · Sales · Engineering · sales skills · Development · Software Development · technical · Selling,"Dokki, Giza, Egypt "
business intelligence,Sales Engineer,https://wuzzuf.net/jobs/p/fndl25oo0u2f-sales-engineer-union-cairo-egypt,Full TimeOn-site,union,Full TimeOn-siteExperienced · 5+ Yrs of Exp · Engineering - Construction/Civil/Architecture · Sales/Retail · Engineering - Other · Engineering · Sales · Skills · technical · Steel · Steel Industry · Steel Structures,"New Cairo, Cairo, Egypt "
business intelligence,Sales Engineer,https://wuzzuf.net/jobs/p/xcizhahrgsb5-sales-engineer-khater-sports-group-cairo-egypt,Full TimeOn-site,Khater Sports Group,Full TimeOn-siteExperienced · 1 - 5 Yrs of Exp · Sales/Retail · Sales Engineering · Sales Target · Sales · sales skills · Construction · English · Communication,"Nasr City, Cairo, Egypt "
business intelligence,Account Manager (Food Ingredients Distribution),https://wuzzuf.net/jobs/p/uyz2NCMUVM4g-Account-Manager-Food-Ingredients-Distribution-Cairo-Egypt,Full TimeOn-site,Confidential,Full TimeOn-siteExperienced · 2 - 4 Yrs of Exp · Sales/Retail · Sales · English · Communication · sales skills · Sales Target · negotiation skills,"Cairo, Egypt "
business intelligence,Sales Engineer,https://wuzzuf.net/jobs/p/7RiYzKuDPwbH-Sales-Engineer-Mrhome-Cairo-Egypt,Full TimeOn-site,Mrhome,Full TimeOn-siteExperienced · 2 - 7 Yrs of Exp · Engineering - Construction/Civil/Architecture · Creative/Design/Art · Sales/Retail · Applied Arts · AutoCAD · Communication · Customer Service · Engineering · Furniture · Design,"New Cairo, Cairo, Egypt "
business intelligence,Pre Sales Engineer,https://wuzzuf.net/jobs/p/fdu48kemh1df-pre-sales-engineer-gec-cairo-egypt,Full TimeHybrid,GEC,Full TimeHybridEntry Level · 1 - 3 Yrs of Exp · Manufacturing/Production · Sales/Retail · Engineering - Other · sales skills · technical · Engineering · Communication · Selling · Development · Presentation,"Obour City, Cairo, Egypt "
business intelligence,Sales Engineer,https://wuzzuf.net/jobs/p/jvbt265skeio-sales-engineer-wetco-egypt-–-water-engineering-technology-co-cairo-egypt,Full TimeHybrid,Wetco Egypt – Water engineering technology co,Full TimeHybridEntry Level · 0 - 2 Yrs of Exp · Sales/Retail · Engineering - Other · Engineering · Chemistry · Water Treatment · sales skills · RO system · Sales · Sales Target · Science,"Cairo, Egypt "
business intelligence,Senior Java Developer,https://wuzzuf.net/jobs/p/xufxkmvqn9cw-senior-java-developer-trimetis-cairo-egypt,Full TimeHybrid,TRIMETIS,Full TimeHybridExperienced · 5 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · Java17 · OOP · SQL · RESTful API · JUnit · Mockito · REST,"Maadi, Cairo, Egypt "
business intelligence,Sales Engineer,https://wuzzuf.net/jobs/p/vbiqwotweigy-sales-engineer-egypt-for-panel-and-steel-industries-s-a-e-giza-egypt,Full TimeOn-site,Egypt for Panel and Steel Industries S.A.E,Full TimeOn-siteExperienced · 2 - 4 Yrs of Exp · Manufacturing/Production · Communication skills · HVAC · sales skills,"6th of October, Giza, Egypt "
business intelligence,Sales Engineer,https://wuzzuf.net/jobs/p/6dtyzytfs5kp-sales-engineer-lubtrac-trading-agencies-cairo-egypt,Full TimeOn-site,Lubtrac Trading & Agencies,Full TimeOn-siteEntry Level · 1 - 5 Yrs of Exp · Sales/Retail · Engineering - Mechanical/Electrical · sales skills · Communication · Presentation · Sales Target · Selling · Engineering,"New Cairo, Cairo, Egypt "
business intelligence,Sales Development Representative - Remote,https://wuzzuf.net/jobs/p/uY3KkT1iKzTG-Sales-Development-Representative---Remote-CASA-One-Residential-Cairo-Egypt,Full TimeRemote,CASA One Residential,Full TimeRemoteExperienced · 2 - 20 Yrs of Exp · Business Development · Sales/Retail · Real Estate · English · Communication skills · Sales Target · sales skills · CRM · Business Development · Sales Techniques,"Cairo, Egypt "
business intelligence,Sales Engineer,https://wuzzuf.net/jobs/p/z9reqla4tepu-sales-engineer-electric-house-lighting-solutions-cairo-egypt,Full TimeHybrid,Electric House (lighting solutions),Full TimeHybridEntry Level · 0 - 2 Yrs of Exp · Sales/Retail · Engineering - Mechanical/Electrical · Sales · sales skills · Communication · Presentation · Sales Target · Engineering,"Nasr City, Cairo, Egypt "
business intelligence,Medical Sales Representative - Mohndseen,https://wuzzuf.net/jobs/p/1bdlmgeqpkww-medical-sales-representative---mohndseen-alfa-laboratories-giza-egypt,Full TimeOn-site,Alfa Laboratories,Full TimeOn-siteEntry Level · 0 - 3 Yrs of Exp · Medical/Healthcare · Sales/Retail · Pharmaceutical · Sales · Medical Sales · Communication · Medical · Sales Target · Science · Vet,"Mohandessin, Giza, Egypt "
business intelligence,Sales Engineer,https://wuzzuf.net/jobs/p/ztgh172zvig4-sales-engineer-bagnodesignmisr-cairo-egypt,Full TimeOn-site,bagnodesignmisr,Full TimeOn-siteEntry Level · 0 - 1 Yrs of Exp · Creative/Design/Art · Sales/Retail · Engineering - Other · Development · Communication · Presentation · sales skills · Sales,"New Cairo, Cairo, Egypt "
business intelligence,BI DWH Reporting Specialist,https://wuzzuf.net/jobs/p/iUDrcG14sXWT-BI-DWH-Reporting-Specialist-Efada-Technology-Giza-Egypt,Full TimeHybrid,Efada Technology,Full TimeHybridExperienced · 2 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · business · Power BI · BI · Computer Engineering · Information Technology (IT) · SQL · Oracle Database · Data Warehousing,"6th of October, Giza, Egypt "
business intelligence,Key account manager,https://wuzzuf.net/jobs/p/n6bHLb0FurKC-Key-account-manager-Boysen-Egypt-Giza-Egypt,Full TimeOn-site,Boysen Egypt,Full TimeOn-siteManager · 5 - 7 Yrs of Exp · Business Development · Customer Service/Support · Sales/Retail · Customer Service · Management · Account Management,"6th of October, Giza, Egypt "
business intelligence,AI Solutions Architect,https://wuzzuf.net/jobs/p/NvNlX163ebd3-AI-Solutions-Architect-Get-AI-Driven-Cairo-Egypt,Full TimeRemote,Get AI Driven,Full TimeRemoteExperienced · 5 - 15 Yrs of Exp · IT/Software Development · AI · Architecture · Computer Engineering · APIs · Computer Science · DevOps · Engineering · English · JavaScript,"Cairo, Egypt "
business intelligence,Maintenance sales Engineer,https://wuzzuf.net/jobs/p/msxvgajwe5mg-maintenance-sales-engineer-naffco-giza-egypt,Full TimeOn-site,NAFFCO ,Full TimeOn-siteExperienced · 3 - 8 Yrs of Exp · Installation/Maintenance/Repair · Sales/Retail · Engineering - Mechanical/Electrical · Communication · Development · Engineering · Maintenance · Presentation · sales skills · Selling,"Giza, Egypt "
business intelligence,Sales Engineer,https://wuzzuf.net/jobs/p/Qy6kXIkbcfyT-Sales-Engineer-VEC-Trading-Cairo-Egypt,Full TimeOn-site,VEC Trading,Full TimeOn-siteEntry Level · 1 - 5 Yrs of Exp · males_only · Sales/Retail · Engineering - Mechanical/Electrical · Engineering - Oil & Gas/Energy · Sales · Sales Target · Selling · sales skills · Communication · Engineering · Development,"Cairo, Egypt "
business intelligence,Design Associate,https://wuzzuf.net/jobs/p/hzs9dAcwM4hP-Design-Associate-Evalueserve-Cairo-Egypt,Full TimeHybrid,Evalueserve,Full TimeHybridExperienced · 1 - 4 Yrs of Exp · Creative/Design/Art · Presentations · Adobe illustrator · Microsoft Powerpoint · Adobe Photoshop · Design,"Maadi, Cairo, Egypt "
business intelligence,IT Senior Specialist (SAP),https://wuzzuf.net/jobs/p/B7o2LvbfCKMu-IT-Senior-Specialist-SAP-El-Ahlyia-health-care-for-medical-supplies-Cairo-Egypt,Full TimeOn-site,El-Ahlyia health care for medical supplies,Full TimeOn-siteExperienced · 2 - 5 Yrs of Exp · Business Development · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Information technology · Information Technology (IT) · Software Development · computer · SAP · Software Engineering,"Sheraton, Cairo, Egypt "
business intelligence,Senior Sales Executive B2B,https://wuzzuf.net/jobs/p/Fn3xpPGB84K7-Senior-Sales-Executive-B2B-INTERNET-SOLUTIONS-Cairo-Egypt,Full TimeRemote,INTERNET SOLUTIONS,Full TimeRemoteExperienced · 3 - 10 Yrs of Exp · Business Development · Customer Service/Support · IT/Software Development · digital marketing · B2B · Sales · Negotiation · Marketing · Communication · Client Relationships,"Nasr City, Cairo, Egypt "
business intelligence,Agricultural Sales Engineer,https://wuzzuf.net/jobs/p/gzavum57yfsb-agricultural-sales-engineer-good-seal-packaging-cairo-egypt,Full TimeOn-site,Good Seal Packaging  ,Full TimeOn-siteExperienced · 3 - 5 Yrs of Exp · Sales/Retail · Engineering - Other · Agriculture · Agricultural · Engineering · Sales · sales skills · Sales Target · Communication · Presentation,"10th of Ramadan City, Cairo, Egypt "
